idx,item,rejection_id,swapped,type,name1,name2,preamble,no,wait,continuation1,continuation2
3907,218,0,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch.","No,","Wait no,",he was not.,he does not.
3908,218,0,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather.","No,","Wait no,",he does not.,he was not.
3909,218,1,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch.","No,","Hey, wait a minute. No,",he was not.,he does not.
3910,218,1,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather.","No,","Hey, wait a minute. No,",he does not.,he was not.
3911,218,2,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch.","No,","Hang on a minute. No,",he was not.,he does not.
3912,218,2,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather.","No,","Hang on a minute. No,",he does not.,he was not.
3913,218,3,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch.","Thats not true. No,","Wait no,",he was not.,he does not.
3914,218,3,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather.","Thats not true. No,","Wait no,",he does not.,he was not.
3915,218,4,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch.","Thats not true. No,","Hey, wait a minute. No,",he was not.,he does not.
3916,218,4,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather.","Thats not true. No,","Hey, wait a minute. No,",he does not.,he was not.
3917,218,5,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch.","Thats not true. No,","Hang on a minute. No,",he was not.,he does not.
3918,218,5,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather.","Thats not true. No,","Hang on a minute. No,",he does not.,he was not.
3919,218,6,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch.","Nope,","Wait no,",he was not.,he does not.
3920,218,6,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather.","Nope,","Wait no,",he does not.,he was not.
3921,218,7,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch.","Nope,","Hey, wait a minute. No,",he was not.,he does not.
3922,218,7,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather.","Nope,","Hey, wait a minute. No,",he does not.,he was not.
3923,218,8,False,arc,Jillian,Madeline,"The farmer, who was disappointed with the weather, occasionally takes a nap after lunch.","Nope,","Hang on a minute. No,",he was not.,he does not.
3924,218,8,True,arc,Jillian,Madeline,"The farmer, who occasionally takes a nap after lunch, was disappointed with the weather.","Nope,","Hang on a minute. No,",he does not.,he was not.
3925,219,0,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books.","No,","Wait no,",she was not.,she does not.
3926,219,0,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes.","No,","Wait no,",she does not.,she was not.
3927,219,1,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books.","No,","Hey, wait a minute. No,",she was not.,she does not.
3928,219,1,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes.","No,","Hey, wait a minute. No,",she does not.,she was not.
3929,219,2,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books.","No,","Hang on a minute. No,",she was not.,she does not.
3930,219,2,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes.","No,","Hang on a minute. No,",she does not.,she was not.
3931,219,3,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books.","Thats not true. No,","Wait no,",she was not.,she does not.
3932,219,3,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes.","Thats not true. No,","Wait no,",she does not.,she was not.
3933,219,4,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books.","Thats not true. No,","Hey, wait a minute. No,",she was not.,she does not.
3934,219,4,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes.","Thats not true. No,","Hey, wait a minute. No,",she does not.,she was not.
3935,219,5,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books.","Thats not true. No,","Hang on a minute. No,",she was not.,she does not.
3936,219,5,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes.","Thats not true. No,","Hang on a minute. No,",she does not.,she was not.
3937,219,6,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books.","Nope,","Wait no,",she was not.,she does not.
3938,219,6,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes.","Nope,","Wait no,",she does not.,she was not.
3939,219,7,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books.","Nope,","Hey, wait a minute. No,",she was not.,she does not.
3940,219,7,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes.","Nope,","Hey, wait a minute. No,",she does not.,she was not.
3941,219,8,False,arc,Riley,Marissa,"The waitress, who was wearing thick clothes, loves reading Russian books.","Nope,","Hang on a minute. No,",she was not.,she does not.
3942,219,8,True,arc,Riley,Marissa,"The waitress, who loves reading Russian books, was wearing thick clothes.","Nope,","Hang on a minute. No,",she does not.,she was not.
3943,220,0,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly.","No,","Wait no,",she was not.,she does not.
3944,220,0,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall.","No,","Wait no,",she does not.,she was not.
3945,220,1,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly.","No,","Hey, wait a minute. No,",she was not.,she does not.
3946,220,1,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall.","No,","Hey, wait a minute. No,",she does not.,she was not.
3947,220,2,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly.","No,","Hang on a minute. No,",she was not.,she does not.
3948,220,2,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall.","No,","Hang on a minute. No,",she does not.,she was not.
3949,220,3,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly.","Thats not true. No,","Wait no,",she was not.,she does not.
3950,220,3,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall.","Thats not true. No,","Wait no,",she does not.,she was not.
3951,220,4,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly.","Thats not true. No,","Hey, wait a minute. No,",she was not.,she does not.
3952,220,4,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall.","Thats not true. No,","Hey, wait a minute. No,",she does not.,she was not.
3953,220,5,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly.","Thats not true. No,","Hang on a minute. No,",she was not.,she does not.
3954,220,5,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall.","Thats not true. No,","Hang on a minute. No,",she does not.,she was not.
3955,220,6,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly.","Nope,","Wait no,",she was not.,she does not.
3956,220,6,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall.","Nope,","Wait no,",she does not.,she was not.
3957,220,7,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly.","Nope,","Hey, wait a minute. No,",she was not.,she does not.
3958,220,7,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall.","Nope,","Hey, wait a minute. No,",she does not.,she was not.
3959,220,8,False,arc,Jason,Riley,"The psychologist, who was upset about the cleanliness of City Hall, laughs very loudly.","Nope,","Hang on a minute. No,",she was not.,she does not.
3960,220,8,True,arc,Jason,Riley,"The psychologist, who laughs very loudly, was upset about the cleanliness of City Hall.","Nope,","Hang on a minute. No,",she does not.,she was not.
3961,221,0,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy.","No,","Wait no,",she was not.,she has not.
3962,221,0,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet.","No,","Wait no,",she has not.,she was not.
3963,221,1,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy.","No,","Hey, wait a minute. No,",she was not.,she has not.
3964,221,1,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet.","No,","Hey, wait a minute. No,",she has not.,she was not.
3965,221,2,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy.","No,","Hang on a minute. No,",she was not.,she has not.
3966,221,2,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet.","No,","Hang on a minute. No,",she has not.,she was not.
3967,221,3,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy.","Thats not true. No,","Wait no,",she was not.,she has not.
3968,221,3,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet.","Thats not true. No,","Wait no,",she has not.,she was not.
3969,221,4,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy.","Thats not true. No,","Hey, wait a minute. No,",she was not.,she has not.
3970,221,4,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet.","Thats not true. No,","Hey, wait a minute. No,",she has not.,she was not.
3971,221,5,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy.","Thats not true. No,","Hang on a minute. No,",she was not.,she has not.
3972,221,5,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet.","Thats not true. No,","Hang on a minute. No,",she has not.,she was not.
3973,221,6,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy.","Nope,","Wait no,",she was not.,she has not.
3974,221,6,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet.","Nope,","Wait no,",she has not.,she was not.
3975,221,7,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy.","Nope,","Hey, wait a minute. No,",she was not.,she has not.
3976,221,7,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet.","Nope,","Hey, wait a minute. No,",she has not.,she was not.
3977,221,8,False,arc,Kara,Elijah,"The customer, who was on a diet, has undergone chemotherapy.","Nope,","Hang on a minute. No,",she was not.,she has not.
3978,221,8,True,arc,Kara,Elijah,"The customer, who has undergone chemotherapy, was on a diet.","Nope,","Hang on a minute. No,",she has not.,she was not.
